fid,class,natura_cod,status,area
7361,forest,,,"200.241455"
7371,forest,,,"56.4048475"
7374,forest,,,"21.2744007"
7376,forest,,,"27.5606038"
7377,forest,,,"10117.8697"
7385,forest,,,"553.208359"
7386,forest,,,"294.994204"
7392,forest,,,"1484.40357"
7410,forest,,,"2178.22493"
7437,forest,,,"35.2025991"
7470,forest,,,"7348.72927"
7487,forest,,,"36.9303710"
7501,forest,,,"7643.18273"
7548,forest,,,"79266.3901"
7551,forest,,,"1227.44575"
7592,forest,,,"2767.47808"
7596,forest,,,"1442.70642"
7618,forest,,,"3880.76517"
7667,forest,,,"248.778602"
7695,forest,,,"380.370547"
7697,forest,,,"2320.98475"
7719,forest,,,"4623.88584"
7722,forest,,,"12.8458577"
7739,forest,,,"0.77122760"
7746,forest,,,"2604.04904"
7770,forest,,,"0.83501327"
7771,forest,,,"80.3283991"
7794,forest,,,"114287.470"
7805,forest,,,"2572.58576"
7806,forest,,,"2221.00201"
7853,forest,,,"50.6027008"
7873,forest,,,"200517.794"
7912,forest,,,"13.3107589"
7925,forest,,,"27.4327174"
7928,forest,,,"519.822362"
7952,forest,,,"33.2779397"
7958,forest,,,"2.31692517"
7989,forest,,,"2840.10047"
8005,forest,,,"300.824012"
8015,forest,,,"867.704840"
8023,forest,,,"10606.1227"
8065,forest,,,"177.756255"
8089,forest,,,"3552.68974"
8112,forest,,,"860.283104"
8116,forest,,,"4135.10976"
8128,forest,,,"181.325001"
8131,forest,,,"1001.38768"
8136,forest,,,"2111322.14"
8176,forest,,,"6636.41063"
8181,forest,,,"879.176524"
8187,forest,,,"124.384329"
8202,forest,,,"2010.95729"
8214,forest,,,"76.6355834"
8229,forest,,,"792.265828"
8233,forest,,,"4922.30103"
8237,forest,,,"100.460566"
8247,forest,,,"629.847653"
8260,forest,,,"901.938425"
8279,forest,,,"2263.37637"
8294,forest,,,"2572.14230"
8303,forest,,,"26.5042678"
8317,forest,,,"854.601819"
8378,forest,,,"4.93210164"
8381,forest,,,"31.0409223"
8392,forest,,,"6548011.74"
8395,forest,,,"4796.15506"
8405,forest,,,"45.2293337"
8412,forest,,,"7524.76730"
8453,forest,,,"6.14214692"
8457,forest,,,"176.025311"
8461,forest,,,"1587.52896"
8498,forest,,,"235.077820"
8511,forest,,,"9152.01747"
8515,forest,,,"15611.1563"
8543,forest,,,"1.19947582"
8551,forest,,,"436.426206"
8563,forest,,,"0.68099549"
8602,forest,,,"65.9846384"
8616,forest,,,"39375.1079"
8625,forest,,,"5698.72167"
8633,forest,,,"3097.63400"
8668,forest,,,"2826.53525"
8682,forest,,,"1624.38792"
8705,forest,,,"6658.72431"
8709,forest,,,"8023.93598"
8733,forest,,,"47828.1809"
8748,forest,,,"175.382649"
8761,forest,,,"3966.92391"
8762,forest,,,"9096.53089"
8778,forest,,,"21440.5658"
8783,forest,,,"13.8909228"
8805,forest,,,"613.829303"
8809,forest,,,"579.875379"
8819,forest,,,"120.057231"
8878,forest,,,"35.1727629"
8883,forest,,,"2792.42900"
8891,forest,,,"2.40827597"
8895,forest,,,"114.400253"
8901,forest,,,"1869.44610"
8942,forest,,,"2524.07799"
8978,forest,,,"3.14437628"
8980,forest,,,"614.318915"
9010,forest,,,"0.13821908"
9012,forest,,,"0.02947422"
9023,forest,,,"2019.21595"
9044,forest,,,"268.290223"
9074,forest,,,"82.4594580"
9081,forest,,,"170.441515"
9094,forest,,,"99010.7457"
9126,forest,,,"1046694.18"
9132,forest,,,"1650.31666"
9142,forest,,,"4172631.15"
9158,forest,,,"369.358062"
9171,forest,,,"1.86852506"
9186,forest,,,"55.2050732"
9202,forest,,,"0.05128159"
9203,forest,,,"3254.80596"
9208,forest,,,"2307.50757"
9213,forest,,,"412030.147"
9217,forest,,,"124.711030"
9251,forest,,,"113.452254"
9252,forest,,,"6119.39542"
9254,forest,,,"0.13001804"
9257,forest,,,"2243.44894"
9268,forest,,,"3528.54531"
9278,forest,,,"2715.19006"
9290,forest,,,"0.07361387"
9309,forest,,,"281845.823"
9319,forest,,,"223.001451"
9325,forest,,,"152.406970"
9346,forest,,,"498.099215"
9353,forest,,,"13207.3381"
9378,forest,,,"2380.94086"
9379,forest,,,"8182.75680"
9392,forest,,,"518.301393"
9417,forest,,,"8371.08440"
9436,forest,,,"7642.79941"
9439,forest,,,"15.9751671"
9442,forest,,,"16465.2426"
9444,forest,,,"956.724065"
9458,forest,,,"1076.41690"
9480,forest,,,"81.9134376"
9492,forest,,,"17.4198203"
9504,forest,,,"5.20818888"
9517,forest,,,"607.377044"
9519,forest,,,"4132.94365"
9534,forest,,,"5659.30871"
9553,forest,,,"23.6274340"
9558,forest,,,"393.844073"
9564,forest,,,"6755.25786"
9574,forest,,,"0.03252561"
9576,forest,,,"424.829650"
9578,forest,,,"884.421537"
9630,forest,,,"1439.17295"
9634,forest,,,"1291.92070"
9645,forest,,,"838.736399"
9649,forest,,,"9897.19100"
9664,forest,,,"1464.17871"
9675,forest,,,"45.1396277"
9689,forest,,,"399.699758"
9690,forest,,,"132.326522"
