fid,class,natura_cod,status,area,region
99992,natura2000,1630,,10279.1192,Hiiu
99993,natura2000,1630,,343554.945,Hiiu
99994,natura2000,1630,,336725.376,Hiiu
99995,natura2000,1630,,153702.105,Hiiu
99996,natura2000,1630,,3633.82458,Hiiu
99997,natura2000,"6280, 5130",,14994.5664,Hiiu
99998,natura2000,6280,,583.892458,Hiiu
99999,natura2000,1630,,34728.025,Hiiu
100000,natura2000,1630,,7903.34218,Hiiu
100001,natura2000,6280,,660.237203,Hiiu
100002,natura2000,"6280, 5130",,2143.35605,Hiiu
100003,natura2000,6530,,21891.6102,Hiiu
100004,natura2000,,,13627.5971,Hiiu
100005,natura2000,1630,,1330.30623,Hiiu
100006,natura2000,"6270, 6210",,14.3790177,Hiiu
100009,natura2000,6210,,1082.99675,Hiiu
100014,natura2000,1630,,15767.419,Hiiu
100015,natura2000,5130,,22580.7024,Hiiu
100017,natura2000,"6280, 6210",,71379.5053,Hiiu
100018,natura2000,6280,,2295.31125,Hiiu
100019,natura2000,1630,,4257.83833,Hiiu
100020,natura2000,1630,,8100.4789,Hiiu
100021,natura2000,1630,,8428.72879,Hiiu
100023,natura2000,1630,,757.429274,Hiiu
100024,natura2000,"6280, 5130",,4745.60457,Hiiu
100026,natura2000,"6280, 5130",,271925.617,Hiiu
100027,natura2000,1630,,56265.3128,Hiiu
100028,natura2000,"6530, 9070",,13032.8423,Hiiu
100029,natura2000,,,53117.7439,Hiiu
100030,natura2000,"9070, 6530",,13338.7798,Hiiu
100031,natura2000,1630,,8038.72304,Hiiu
100032,natura2000,"1160, 1630",,2923.77401,Hiiu
100033,natura2000,1630,,2152.75295,Hiiu
100034,natura2000,,,32763.5602,Hiiu
100035,natura2000,"6280, 5130",,1232.58446,Hiiu
100037,natura2000,1630,,1653.70917,Hiiu
100038,natura2000,1630,,31442.7458,Hiiu
100039,natura2000,6210,,31770.935,Hiiu
100040,natura2000,"6280, 5130",,73842.1115,Hiiu
100042,natura2000,6280,,12208.814,Hiiu
100043,natura2000,6280,,15923.9878,Hiiu
100044,natura2000,6210,,98638.3494,Hiiu
100048,natura2000,6530,,2718.94811,Hiiu
100049,natura2000,6280,,8813.77218,Hiiu
100050,natura2000,6530,,2283.34021,Hiiu
100053,natura2000,"6280, 5130",,128916.574,Hiiu
100054,natura2000,6280,,129548.549,Hiiu
100055,natura2000,1630,,5403.23044,Hiiu
100056,natura2000,1630,,22478.6988,Hiiu
100057,natura2000,1630,,790.633545,Hiiu
100059,natura2000,6530,,4704.20033,Hiiu
100062,natura2000,1630,,29128.559,Hiiu
100063,natura2000,4630,,2313.36935,Hiiu
100064,natura2000,1630,,3477.28734,Hiiu
100065,natura2000,1630,,495.082358,Hiiu
100066,natura2000,1630,,5530.84689,Hiiu
100070,natura2000,1630,,1312.40319,Hiiu
100071,natura2000,"1630, 1310",,762.696509,Hiiu
100072,natura2000,1630,,62.6373544,Hiiu
100073,natura2000,1630,,5469.29641,Hiiu
100074,natura2000,1630,,4908.74577,Hiiu
100075,natura2000,1630,,5500.07554,Hiiu
100077,natura2000,6280,,14021.9339,Hiiu
100078,natura2000,"6280, 5130",,20312.2747,Hiiu
100079,natura2000,6280,,24051.8385,Hiiu
100080,natura2000,1630,,18007.7198,Hiiu
100081,natura2000,6280,,72728.5461,Hiiu
100082,natura2000,"6530, 9070",,16590.3166,Hiiu
100083,natura2000,"1630, 2130",,91181.8501,Hiiu
100084,natura2000,,,3374.64862,Hiiu
100085,natura2000,"6210, 6270",,60354.2684,Hiiu
100088,natura2000,6210,,17.7934755,Hiiu
100268,natura2000,"6270, 9070",,3262.34863,Hiiu
100269,natura2000,9070,,33600.7438,Hiiu
100271,natura2000,6530,,344.942218,Hiiu
100272,natura2000,9070,,247.446791,Hiiu
100273,natura2000,9070,,59.7878417,Hiiu
100275,natura2000,6530,,840.136694,Hiiu
100276,natura2000,"9070, 6530",,1045.76058,Hiiu
100277,natura2000,6510,,561.621708,Hiiu
100278,natura2000,6210,,1395.52132,Hiiu
100304,natura2000,6270,,11799.4545,Hiiu
100305,natura2000,9070,,3139.65732,Hiiu
100306,natura2000,"6270, 6430",,3647.46424,Hiiu
100319,natura2000,6430,,22683.6868,Hiiu
100320,natura2000,"6510, 5130",,3511.08206,Hiiu
100321,natura2000,6510,,6019.02948,Hiiu
100322,natura2000,6430,,7648.73502,Hiiu
100323,natura2000,6430,,182.460013,Hiiu
100324,natura2000,6510,,780.390667,Hiiu
100325,natura2000,6270,,4845.15833,Hiiu
100326,natura2000,6270,,399.035715,Hiiu
100327,natura2000,6270,,8098.01244,Hiiu
100328,natura2000,6270,,209.616426,Hiiu
100329,natura2000,6510,,8013.75854,Hiiu
100330,natura2000,6430,,32248.6809,Hiiu
100331,natura2000,6430,,35346.0876,Hiiu
100332,natura2000,6430,,17729.5216,Hiiu
100333,natura2000,6430,,23914.6874,Hiiu
100334,natura2000,6270,,4481.35863,Hiiu
100335,natura2000,6510,,22128.8513,Hiiu
100336,natura2000,9070,,8874.18019,Hiiu
100337,natura2000,6430,,12055.7225,Hiiu
100338,natura2000,6510,,1667.72378,Hiiu
100339,natura2000,6510,,8462.86873,Hiiu
100340,natura2000,6510,,1692.39552,Hiiu
100341,natura2000,6270,,9694.00355,Hiiu
100342,natura2000,6510,,78.4942027,Hiiu
100343,natura2000,6510,,27039.1965,Hiiu
100344,natura2000,"6530, 9070",,11767.2702,Hiiu
100345,natura2000,6270,,7039.47155,Hiiu
100346,natura2000,6510,,2201.97911,Hiiu
100352,natura2000,6430,,1250.66503,Hiiu
100353,natura2000,9070,,302.963055,Hiiu
100358,natura2000,9070,,22426.083,Hiiu
100359,natura2000,6280,,53.5444459,Hiiu
100360,natura2000,6510,,111.99855,Hiiu
100361,natura2000,"6510, 6280",,39.4454807,Hiiu
100362,natura2000,"6530, 9070",,2241.67151,Hiiu
100363,natura2000,6280,,129.264744,Hiiu
100364,natura2000,"6510, 6280",,1609.08924,Hiiu
100365,natura2000,6280,,418.767278,Hiiu
100366,natura2000,5130,,73.1711472,Hiiu
100367,natura2000,"6210, 6280",,2401.48316,Hiiu
100368,natura2000,6280,,476.683241,Hiiu
100369,natura2000,6280,,195.516214,Hiiu
100370,natura2000,6280,,9231.03405,Hiiu
100371,natura2000,9070,,1783.82339,Hiiu
100372,natura2000,9070,,825.730174,Hiiu
100373,natura2000,6430,,740.322869,Hiiu
100374,natura2000,"6270, 6530",,20359.5946,Hiiu
100375,natura2000,6530,,444.352094,Hiiu
100376,natura2000,6510,,676.763679,Hiiu
100377,natura2000,6280,,13779.8728,Hiiu
100378,natura2000,9070,,36708.4228,Hiiu
100383,natura2000,"6510, 6530",,37279.9636,Hiiu
100384,natura2000,6530,,25548.6928,Hiiu
100385,natura2000,"6510, 6210",,71302.4557,Hiiu
100386,natura2000,6510,,7326.22366,Hiiu
100387,natura2000,"6270, 6430",,3571.58082,Hiiu
100389,natura2000,6280,,27521.1775,Hiiu
100398,natura2000,1630,,42637.0136,Hiiu
100399,natura2000,"6270, 6410",,3931.07953,Hiiu
100402,natura2000,6510,,18.6747028,Hiiu
100408,natura2000,6510,,414.174508,Hiiu
100409,natura2000,6510,,697.916048,Hiiu
100410,natura2000,6210,,19.4734455,Hiiu
100411,natura2000,9070,,1886.19149,Hiiu
100412,natura2000,6210,,3054.76782,Hiiu
100413,natura2000,"6210, 6280",,14.4824199,Hiiu
100414,natura2000,6530,,55.4362032,Hiiu
100415,natura2000,6510,,7074.82514,Hiiu
100416,natura2000,6530,,1041.87806,Hiiu
100418,natura2000,6510,,4.76306676,Hiiu
100419,natura2000,6510,,23.0788627,Hiiu
100420,natura2000,6510,,25.3554609,Hiiu
100421,natura2000,6510,,186.958189,Hiiu
100422,natura2000,9070,,9644.11676,Hiiu
100423,natura2000,4030,,69.475482,Hiiu
100424,natura2000,6510,,54.1098146,Hiiu
100425,natura2000,9070,,209.13115,Hiiu
100426,natura2000,9070,,95.6442233,Hiiu
100427,natura2000,6510,,100.38008,Hiiu
100428,natura2000,6510,,73.1493632,Hiiu
100429,natura2000,6510,,19.5937372,Hiiu
100430,natura2000,6530,,57.2739358,Hiiu
100431,natura2000,6510,,874.634291,Hiiu
100433,natura2000,"6510, 6530",,129.86051,Hiiu
100434,natura2000,"6270, 6210",,1015.42292,Hiiu
100435,natura2000,4030,,1316.07251,Hiiu
100436,natura2000,4030,,1525.09013,Hiiu
100437,natura2000,6270,,282.736061,Hiiu
100438,natura2000,4030,,688.669325,Hiiu
100439,natura2000,6270,,125.281181,Hiiu
100440,natura2000,6530,,3368.53765,Hiiu
100441,natura2000,6510,,0.10059783,Hiiu
100442,natura2000,6510,,6052.46208,Hiiu
100443,natura2000,"6510, 6210",,8.10403193,Hiiu
100444,natura2000,6510,,1106.38658,Hiiu
100445,natura2000,6270,,6.90385561,Hiiu
100446,natura2000,6510,,1508.20303,Hiiu
100447,natura2000,"6530, 6270",,1615.342,Hiiu
100449,natura2000,6510,,1334.16005,Hiiu
100450,natura2000,9070,,3046.70373,Hiiu
100453,natura2000,6510,,2.33809997,Hiiu
100454,natura2000,6510,,4074.86613,Hiiu
100455,natura2000,6530,,313.370413,Hiiu
100456,natura2000,6510,,266.273281,Hiiu
100457,natura2000,9070,,13417.9731,Hiiu
100458,natura2000,"6510, 6210",,232.727423,Hiiu
100459,natura2000,"6270, 6510",,0.0001673,Hiiu
100460,natura2000,6510,,48.0924257,Hiiu
100461,natura2000,6270,,106.931291,Hiiu
100462,natura2000,9070,,90.7396071,Hiiu
100465,natura2000,9070,,424.955894,Hiiu
100467,natura2000,6270,,638.477464,Hiiu
100469,natura2000,7230,,3911.09077,Hiiu
100470,natura2000,6510,,5625.7884,Hiiu
100472,natura2000,"6270, 6510",,572.89259,Hiiu
100473,natura2000,6510,,514.261317,Hiiu
100474,natura2000,1630,,3372.89157,Hiiu
100475,natura2000,9070,,4192.17843,Hiiu
100476,natura2000,"7210, 7230",,17165.1902,Hiiu
100477,natura2000,"6270, 6510",,812.053428,Hiiu
100478,natura2000,"6270, 6210",,1044.66431,Hiiu
100479,natura2000,7230,,529.236061,Hiiu
100481,natura2000,9070,,608.55355,Hiiu
100482,natura2000,9070,,1085.17642,Hiiu
100483,natura2000,"6270, 6510",,1738.71625,Hiiu
100484,natura2000,"1630, 4030",,548.104993,Hiiu
100485,natura2000,6270,,1978.72665,Hiiu
100486,natura2000,9070,,829.397717,Hiiu
100487,natura2000,7230,,40.6635519,Hiiu
100488,natura2000,6510,,283.963951,Hiiu
100489,natura2000,7230,,2722.03336,Hiiu
100490,natura2000,"6270, 6510",,115.658013,Hiiu
100491,natura2000,9070,,3167.50035,Hiiu
100492,natura2000,6270,,1282.44437,Hiiu
100494,natura2000,9070,,2164.38846,Hiiu
100495,natura2000,9070,,18831.3476,Hiiu
100497,natura2000,6210,,59.9936728,Hiiu
100498,natura2000,9070,,18698.9064,Hiiu
100499,natura2000,6530,,1852.29812,Hiiu
100500,natura2000,6510,,3386.43139,Hiiu
100502,natura2000,6510,,4640.32801,Hiiu
100503,natura2000,6270,,0.02043842,Hiiu
100504,natura2000,6270,,8308.21815,Hiiu
100505,natura2000,6270,,660.541291,Hiiu
100506,natura2000,6510,,65.235294,Hiiu
100508,natura2000,6270,,337.044121,Hiiu
100509,natura2000,6510,,357.098233,Hiiu
100512,natura2000,6510,,6328.72139,Hiiu
100513,natura2000,9070,,38.7155101,Hiiu
100514,natura2000,6270,,765.701752,Hiiu
100515,natura2000,"6270, 6530",,193.472217,Hiiu
100516,natura2000,6510,,42130.2018,Hiiu
100517,natura2000,9070,,204.928931,Hiiu
100518,natura2000,6270,,342.882316,Hiiu
100519,natura2000,9070,,37.0755613,Hiiu
100520,natura2000,6270,,778.981648,Hiiu
100521,natura2000,6510,,22.7429624,Hiiu
100522,natura2000,6270,,1120.79435,Hiiu
100523,natura2000,9070,,5036.51775,Hiiu
100524,natura2000,6530,,2544.08405,Hiiu
100525,natura2000,9070,,31757.1745,Hiiu
100526,natura2000,"6280, 5130",,1412.18174,Hiiu
100527,natura2000,1630,,3357.57405,Hiiu
100528,natura2000,"6280, 2130",,14518.7045,Hiiu
100529,natura2000,"1630, 4030",,798.701776,Hiiu
100530,natura2000,4030,,104.395107,Hiiu
100531,natura2000,"6280, 5130",,0.79744115,Hiiu
100532,natura2000,6280,,458.520538,Hiiu
100583,natura2000,1630,,815.701505,Hiiu
100584,natura2000,1630,,4337.9432,Hiiu
100585,natura2000,1630,,30314.3655,Hiiu
100586,natura2000,"6270, 6510",,158.626987,Hiiu
100587,natura2000,,,26574.4515,Hiiu
100588,natura2000,,,52760.666,Hiiu
100589,natura2000,6510,,1797.74151,Hiiu
100590,natura2000,"6270,",,8.06193664,Hiiu
100591,natura2000,6530,,35.3456937,Hiiu
100616,natura2000,1630,,3171.04467,Hiiu
100617,natura2000,1630,,16120.4208,Hiiu
100618,natura2000,,,268.162469,Hiiu
100619,natura2000,"9070,",,838.225086,Hiiu
100620,natura2000,"6510, 6270",,75.1216152,Hiiu
100621,natura2000,6210,,97.3849237,Hiiu
100622,natura2000,,,14080.5412,Hiiu
100624,natura2000,9070,,539.154339,Hiiu
100625,natura2000,7230,,1474.22256,Hiiu
100626,natura2000,"9070, 7230",,6579.27309,Hiiu
100627,natura2000,9070,,9.37207793,Hiiu
100628,natura2000,,,32260.7573,Hiiu
100629,natura2000,1630,,66.5265292,Hiiu
100630,natura2000,9070,,51.6835497,Hiiu
100632,natura2000,,,44360.5279,Hiiu
100633,natura2000,,,150.570626,Hiiu
100634,natura2000,"6530,",,805.942046,Hiiu
100636,natura2000,"6510,",,27.7666615,Hiiu
100637,natura2000,6530,,582.351654,Hiiu
100638,natura2000,"6270,",,0.00106565,Hiiu
100639,natura2000,5130,,2.92840278,Hiiu
100640,natura2000,9070,,134.015117,Hiiu
133755,natura2000,6530*,III,43897.509,Hiiu
133760,natura2000,6270*,III,3924.08219,Hiiu
133761,natura2000,6210*,III,9119.66019,Hiiu
133762,natura2000,6280*,III,940.276276,Hiiu
133763,natura2000,6530*,III,37.3568219,Hiiu
133764,natura2000,6510,III,4008.3109,Hiiu
133765,natura2000,6510,III,15654.3352,Hiiu
133767,natura2000,9070,III,14151.8594,Hiiu
133768,natura2000,9070,III,16542.0025,Hiiu
133769,natura2000,6510,III,1985.7021,Hiiu
133771,natura2000,6270*,III,8304.11299,Hiiu
133773,natura2000,6270*,III,21727.6293,Hiiu
133774,natura2000,6530*,III,4555.10411,Hiiu
133775,natura2000,6270*,III,2697.19336,Hiiu
133776,natura2000,6510,III,5500.47938,Hiiu
133777,natura2000,6270*,III,1290.60782,Hiiu
133778,natura2000,9070,III,2303.28334,Hiiu
133780,natura2000,6270*,III,4095.98099,Hiiu
133781,natura2000,9070,III,4263.93296,Hiiu
133783,natura2000,6510,III,5708.12239,Hiiu
133784,natura2000,6510,III,11853.7251,Hiiu
133785,natura2000,6270*,III,3996.15943,Hiiu
133786,natura2000,5130,III,14372.7818,Hiiu
133787,natura2000,6280*,III,20351.0375,Hiiu
133788,natura2000,4030,III,5927.79585,Hiiu
133789,natura2000,6270*,III,16497.4999,Hiiu
133791,natura2000,7230,I,23280.7974,Hiiu
133792,natura2000,6270*,III,2252.63528,Hiiu
133797,natura2000,6210*,III,2850.03195,Hiiu
133800,natura2000,6270*,III,1704.62605,Hiiu
133801,natura2000,6270*,III,14561.0434,Hiiu
133802,natura2000,4030,III,10837.8968,Hiiu
133803,natura2000,7230,III,2881.07157,Hiiu
133804,natura2000,6510,III,4511.63922,Hiiu
133805,natura2000,6270*,III,6729.42582,Hiiu
133806,natura2000,6270*,III,8910.17236,Hiiu
133808,natura2000,6510,III,1069.99893,Hiiu
133809,natura2000,6270*,III,3907.34605,Hiiu
133810,natura2000,6530*,III,751.861588,Hiiu
133811,natura2000,4030,III,2982.48393,Hiiu
133812,natura2000,6270*,III,12709.1898,Hiiu
133813,natura2000,6410,II,26983.2054,Hiiu
133817,natura2000,6510,III,663.076481,Hiiu
133821,natura2000,6270*,III,28721.3533,Hiiu
133822,natura2000,6270*,III,28649.7576,Hiiu
133823,natura2000,6510,III,30324.1025,Hiiu
133824,natura2000,6430,III,15025.0539,Hiiu
133825,natura2000,6270*,III,14371.5485,Hiiu
133828,natura2000,6210*,III,4973.02888,Hiiu
133830,natura2000,6210*,I,1129.69993,Hiiu
133831,natura2000,1630*,III,57680.3263,Hiiu
133832,natura2000,6270*,III,5331.7309,Hiiu
133833,natura2000,6510,III,10387.102,Hiiu
133834,natura2000,6280*,III,12550.4154,Hiiu
133835,natura2000,6280*,III,10939.798,Hiiu
133836,natura2000,6270*,III,6192.48639,Hiiu
133844,natura2000,6280*,III,7370.50363,Hiiu
133845,natura2000,6280*,III,12090.0238,Hiiu
133846,natura2000,6280*,III,6586.98897,Hiiu
133847,natura2000,6280*,III,3723.54737,Hiiu
133848,natura2000,6280*,III,1766.63498,Hiiu
133850,natura2000,9070,III,2033.68751,Hiiu
133851,natura2000,9070,III,8476.63934,Hiiu
133852,natura2000,9070,III,15783.9365,Hiiu
133853,natura2000,1630*,II,9252.56441,Hiiu
133857,natura2000,6510,III,11471.0458,Hiiu
133862,natura2000,9070,III,11718.5087,Hiiu
133865,natura2000,1630*,III,72045.5531,Hiiu
133866,natura2000,1630*,III,6086.89191,Hiiu
133899,natura2000,1630*,III,53171.8909,Hiiu
133900,natura2000,6270*,III,4043.06563,Hiiu
133901,natura2000,6510,III,1588.10942,Hiiu
133902,natura2000,6270*,III,3082.02262,Hiiu
133903,natura2000,6510,III,8719.80043,Hiiu
133904,natura2000,6510,III,11605.5931,Hiiu
133905,natura2000,6510,III,4492.28248,Hiiu
133906,natura2000,4030,III,17789.1506,Hiiu
133908,natura2000,6270*,II,12634.5406,Hiiu
133981,natura2000,9070,II,6817.135,Hiiu
133982,natura2000,6280*,III,14837.7573,Hiiu
133983,natura2000,6210*,II,1450.25294,Hiiu
133984,natura2000,6270*,III,5934.25456,Hiiu
134170,natura2000,1630*,III,40226.2905,Hiiu
134284,natura2000,9070,III,1633.21222,Hiiu
134285,natura2000,5130,II,17601.0785,Hiiu
134294,natura2000,9070,III,4615.42178,Hiiu
134308,natura2000,1630*,III,38447.1695,Hiiu
134334,natura2000,6530*,II,12813.4985,Hiiu
134335,natura2000,6280*,III,3167.81077,Hiiu
134336,natura2000,5130,III,4805.37833,Hiiu
134337,natura2000,6530*,I,2372.64328,Hiiu
134338,natura2000,9070,III,3641.39833,Hiiu
134339,natura2000,9070,III,42639.5761,Hiiu
134342,natura2000,9070,III,68.0271797,Hiiu
134343,natura2000,6270*,II,355.676809,Hiiu
134344,natura2000,5130,III,19987.1706,Hiiu
134345,natura2000,6270*,III,8437.60241,Hiiu
134346,natura2000,4030,I,11449.6804,Hiiu
134359,natura2000,7230,II,2529.23559,Hiiu
134511,natura2000,6210*,III,4995.778,Hiiu
134520,natura2000,9070,I,41196.419,Hiiu
135392,natura2000,6530*,III,1869.15102,Hiiu
135394,natura2000,6280*,III,3797.51137,Hiiu
135396,natura2000,6280*,III,9704.59617,Hiiu
135397,natura2000,7230,III,3292.68105,Hiiu
135399,natura2000,6410,III,1132.81967,Hiiu
135404,natura2000,6280*,I,2247.77318,Hiiu
135405,natura2000,6280*,III,2585.25051,Hiiu
135408,natura2000,7230,III,2018.69567,Hiiu
135409,natura2000,7230,III,19243.623,Hiiu
135410,natura2000,7230,III,20971.2424,Hiiu
135411,natura2000,1630*,II,12356.7135,Hiiu
135412,natura2000,1630*,I,26425.0522,Hiiu
135413,natura2000,6210*,III,2891.87826,Hiiu
135414,natura2000,6280*,I,1925.83217,Hiiu
135415,natura2000,6280*,III,3247.31931,Hiiu
135417,natura2000,5130,III,3599.63259,Hiiu
135418,natura2000,5130,III,1931.5045,Hiiu
135420,natura2000,5130,II,11603.8803,Hiiu
135423,natura2000,5130,III,891.474495,Hiiu
135424,natura2000,5130,III,48881.9955,Hiiu
135425,natura2000,4030,III,26153.0571,Hiiu
135428,natura2000,9070,III,14448.5219,Hiiu
135429,natura2000,9070,III,3195.36151,Hiiu
135431,natura2000,5130,II,1091.54787,Hiiu
135432,natura2000,6210*,I,7298.84096,Hiiu
135433,natura2000,7230,III,28850.9044,Hiiu
135435,natura2000,6530*,III,5893.24009,Hiiu
135436,natura2000,6530*,III,17187.0327,Hiiu
135437,natura2000,5130,III,37840.5795,Hiiu
135438,natura2000,4030,III,17358.5872,Hiiu
135440,natura2000,6280*,I,13978.9841,Hiiu
135442,natura2000,1630*,III,17909.2006,Hiiu
135443,natura2000,6280*,II,17590.2915,Hiiu
135444,natura2000,1630*,III,27894.6496,Hiiu
135445,natura2000,5130,II,13542.9055,Hiiu
135446,natura2000,6280*,III,2338.44747,Hiiu
135447,natura2000,1630*,II,13305.4545,Hiiu
135448,natura2000,1630*,III,1360.52163,Hiiu
135449,natura2000,1630*,III,22222.4319,Hiiu
135450,natura2000,1630*,III,23490.2452,Hiiu
135451,natura2000,7230,II,15623.0334,Hiiu
135452,natura2000,7230,II,5808.6844,Hiiu
135453,natura2000,7230,II,44962.5777,Hiiu
135454,natura2000,7230,II,10050.7717,Hiiu
135455,natura2000,5130,III,13043.8227,Hiiu
135456,natura2000,5130,II,5282.80289,Hiiu
135457,natura2000,6210*,II,7856.70636,Hiiu
135458,natura2000,7230,II,5222.93005,Hiiu
135459,natura2000,5130,III,16042.6582,Hiiu
135460,natura2000,6210*,I,1304.50982,Hiiu
135461,natura2000,7230,II,1744.82053,Hiiu
135462,natura2000,1630*,III,1438.23887,Hiiu
135463,natura2000,7230,III,14769.6486,Hiiu
135464,natura2000,7230,II,1634.87079,Hiiu
135465,natura2000,1630*,III,7468.11803,Hiiu
135466,natura2000,5130,III,8658.27519,Hiiu
135467,natura2000,1630*,III,6942.24577,Hiiu
135468,natura2000,7230,III,3559.50285,Hiiu
135469,natura2000,1630*,I,3891.83472,Hiiu
135470,natura2000,7230,II,10125.3296,Hiiu
135471,natura2000,5130,I,22776.7774,Hiiu
135472,natura2000,7230,III,4895.81846,Hiiu
135473,natura2000,6280*,III,3056.15361,Hiiu
135474,natura2000,1630*,III,10114.1045,Hiiu
135475,natura2000,1630*,III,44855.8956,Hiiu
135476,natura2000,6280*,II,17276.5146,Hiiu
135478,natura2000,6280*,II,12930.5643,Hiiu
135479,natura2000,5130,II,16293.1898,Hiiu
135480,natura2000,5130,III,0.72291985,Hiiu
135481,natura2000,7230,II,9811.89935,Hiiu
135482,natura2000,5130,II,3462.01291,Hiiu
135484,natura2000,5130,III,50808.4347,Hiiu
135485,natura2000,5130,III,15322.9057,Hiiu
135486,natura2000,1630*,III,20500.3867,Hiiu
135487,natura2000,5130,III,17541.8868,Hiiu
135488,natura2000,1630*,III,10446.9662,Hiiu
135489,natura2000,5130,III,21531.7845,Hiiu
135491,natura2000,9070,II,2621.74612,Hiiu
135492,natura2000,9070,III,1862.64031,Hiiu
135493,natura2000,6270*,II,9729.03973,Hiiu
135494,natura2000,6510,III,2038.83471,Hiiu
135495,natura2000,9070,III,7860.04904,Hiiu
135496,natura2000,5130,II,3516.20037,Hiiu
135497,natura2000,1630*,I,15046.6963,Hiiu
135498,natura2000,1630*,III,1401.8202,Hiiu
135499,natura2000,5130,I,4359.67985,Hiiu
135500,natura2000,1630*,II,59693.7784,Hiiu
135501,natura2000,1630*,III,8062.31424,Hiiu
135503,natura2000,5130,II,65785.3119,Hiiu
135504,natura2000,5130,III,38141.3265,Hiiu
135505,natura2000,5130,III,15406.9137,Hiiu
135506,natura2000,6530*,III,4673.89186,Hiiu
135507,natura2000,9070,II,3707.95392,Hiiu
135508,natura2000,9070,III,33392.5257,Hiiu
135509,natura2000,9070,II,24211.9966,Hiiu
135511,natura2000,6280*,III,3234.5311,Hiiu
135512,natura2000,5130,II,22147.9661,Hiiu
135513,natura2000,5130,III,18047.2154,Hiiu
135514,natura2000,6410,III,6066.86783,Hiiu
135515,natura2000,9070,III,3689.79893,Hiiu
135517,natura2000,6210*,I,8442.44876,Hiiu
135518,natura2000,1630*,II,84029.7173,Hiiu
135519,natura2000,6410,III,38701.1396,Hiiu
135520,natura2000,9070,III,7449.98986,Hiiu
135521,natura2000,9070,III,29676.2934,Hiiu
135522,natura2000,6280*,II,11055.2468,Hiiu
135523,natura2000,9070,III,12002.8451,Hiiu
135524,natura2000,5130,II,3292.8249,Hiiu
135525,natura2000,6530*,III,16380.2744,Hiiu
135526,natura2000,6530*,III,7443.83029,Hiiu
135527,natura2000,5130,III,4817.57927,Hiiu
136237,natura2000,6530*,III,6806.79603,Hiiu
136238,natura2000,5130,III,26938.2908,Hiiu
136243,natura2000,6210*,III,12603.2611,Hiiu
136244,natura2000,6280*,III,11886.6759,Hiiu
136245,natura2000,6280*,III,14481.5626,Hiiu
136246,natura2000,5130,III,2710.92261,Hiiu
136247,natura2000,1630*,III,10583.9776,Hiiu
136248,natura2000,1630*,I,120408.103,Hiiu
136249,natura2000,1630*,III,128967.884,Hiiu
136250,natura2000,6530*,I,177.097622,Hiiu
136251,natura2000,9070,III,10133.2691,Hiiu
136252,natura2000,9070,III,449.713952,Hiiu
136254,natura2000,1630*,III,10363.7708,Hiiu
136255,natura2000,1630*,III,23116.0731,Hiiu
136256,natura2000,1630*,III,958.097848,Hiiu
136257,natura2000,9070,I,28653.2868,Hiiu
136258,natura2000,9070,I,39179.6767,Hiiu
136266,natura2000,5130,III,18435.832,Hiiu
136267,natura2000,9070,II,20861.8004,Hiiu
136268,natura2000,1630*,III,46014.3111,Hiiu
136269,natura2000,1630*,I,54166.4428,Hiiu
136270,natura2000,9070,III,101406.858,Hiiu
136348,natura2000,9070,III,7546.76865,Hiiu
136349,natura2000,6280*,III,570.57963,Hiiu
136350,natura2000,7230,III,3642.12514,Hiiu
136392,natura2000,9070,III,1318.93664,Hiiu
136403,natura2000,6270*,II,2357.35712,Hiiu
136405,natura2000,5130,III,2135.80277,Hiiu
136425,natura2000,1630*,III,28649.1555,Hiiu
136428,natura2000,9070,III,35428.1883,Hiiu
136429,natura2000,6270*,I,0.17341822,Hiiu
136440,natura2000,6510,III,3193.03777,Hiiu
136447,natura2000,6210*,III,11121.8244,Hiiu
136511,natura2000,9070,II,11196.323,Hiiu
136512,natura2000,6280*,II,10683.0879,Hiiu
136513,natura2000,5130,II,4512.85238,Hiiu
136514,natura2000,9070,II,5885.41323,Hiiu
136515,natura2000,6210*,I,1666.98895,Hiiu
136516,natura2000,6280*,III,77864.9528,Hiiu
136518,natura2000,9070,III,21175.3699,Hiiu
136519,natura2000,5130,III,10295.836,Hiiu
136520,natura2000,5130,II,2939.83882,Hiiu
136521,natura2000,5130,II,54600.823,Hiiu
136522,natura2000,1630*,I,43013.5582,Hiiu
136523,natura2000,1630*,III,24119.0313,Hiiu
136527,natura2000,1630*,I,55668.9647,Hiiu
136528,natura2000,5130,III,29916.7173,Hiiu
136530,natura2000,9070,III,12585.2865,Hiiu
137043,natura2000,1630*,II,557.243859,Hiiu
137044,natura2000,1630*,III,15069.7073,Hiiu
137045,natura2000,1630*,I,208377.127,Hiiu
137046,natura2000,1630*,II,26447.9433,Hiiu
137047,natura2000,1630*,I,379267.629,Hiiu
137048,natura2000,1630*,I,316813.69,Hiiu
137049,natura2000,1630*,III,313467.636,Hiiu
137050,natura2000,1630*,III,194350.819,Hiiu
137051,natura2000,4030,II,19474.5417,Hiiu
137052,natura2000,1630*,II,29564.9949,Hiiu
137053,natura2000,6280*,III,54727.1955,Hiiu
137056,natura2000,6410,III,2430.30451,Hiiu
137057,natura2000,6270*,II,1765.31119,Hiiu
137058,natura2000,7230,II,90564.4612,Hiiu
137059,natura2000,6270*,II,143900.148,Hiiu
137060,natura2000,7230,III,5771.7228,Hiiu
