fid,class,natura_cod,status,area
80914,forest,,,"1748.19033"
80932,forest,,,"7478.65945"
80958,forest,,,"1751.33865"
80980,forest,,,"6008.59176"
80981,forest,,,"2503.61519"
80995,forest,,,"620.109239"
81005,forest,,,"20126.0983"
81052,forest,,,"35.7720017"
81131,forest,,,"163.150944"
81174,forest,,,"2919.36196"
81238,forest,,,"883128.930"
81277,forest,,,"2725.54152"
81320,forest,,,"1.65611896"
81375,forest,,,"5451.28337"
81434,forest,,,"14.3676382"
81440,forest,,,"2027.13995"
81643,forest,,,"2502.75904"
81822,forest,,,"509444.282"
81832,forest,,,"78331.1121"
81873,forest,,,"1352303.79"
81973,forest,,,"353023.754"
82060,forest,,,"272824.183"
82106,forest,,,"363234.724"
82107,forest,,,"2689.55358"
82109,forest,,,"3986337.39"
82110,forest,,,"254927.508"
82123,forest,,,"230651.964"
82132,forest,,,"31.5023490"
82172,forest,,,"82309.7388"
82173,forest,,,"186990.629"
82253,forest,,,"29749.5881"
82264,forest,,,"683962.783"
82299,forest,,,"8.77188304"
82356,forest,,,"488479.192"
82359,forest,,,"834795.911"
82391,forest,,,"48874.5179"
82421,forest,,,"12614.3715"
82473,forest,,,"19159.8043"
82483,forest,,,"267.865720"
82486,forest,,,"30065.1316"
82487,forest,,,"289134.009"
82488,forest,,,"311.738126"
82497,forest,,,"154859.729"
82520,forest,,,"825435.126"
82522,forest,,,"52677.8343"
82523,forest,,,"52634.2783"
82524,forest,,,"198524.356"
82525,forest,,,"1654685.86"
82527,forest,,,"5437050.30"
82552,forest,,,"3439558.00"
82755,forest,,,"282712.597"
82911,forest,,,"16126.8412"
83038,forest,,,"2465051.49"
83050,forest,,,"895663.708"
83082,forest,,,"386829.562"
83213,forest,,,"415798.038"
83237,forest,,,"6376746.11"
83285,forest,,,"20.4070701"
83297,forest,,,"1335141.73"
83298,forest,,,"14.0511448"
83301,forest,,,"112678.627"
83335,forest,,,"53802.2884"
83358,forest,,,"26135.2780"
83373,forest,,,"1582142.05"
83394,forest,,,"28703.3424"
83397,forest,,,"174110.492"
83428,forest,,,"245302.784"
83430,forest,,,"232872.929"
83433,forest,,,"215853.632"
83435,forest,,,"1891433.74"
83502,forest,,,"1945615.57"
83537,forest,,,"103190.263"
83538,forest,,,"1137243.52"
83540,forest,,,"192766.253"
83541,forest,,,"782172.635"
83545,forest,,,"1233746.93"
83563,forest,,,"500114.774"
83588,forest,,,"2239915.08"
83589,forest,,,"108747.745"
83604,forest,,,"444121.723"
83607,forest,,,"57607.8802"
83639,forest,,,"38496.6360"
83641,forest,,,"3574.74984"
83642,forest,,,"155966.308"
83664,forest,,,"47269.9406"
83665,forest,,,"1405925.14"
83666,forest,,,"1548731.54"
83667,forest,,,"4039089.12"
83668,forest,,,"99841.2129"
83669,forest,,,"176157.703"
83689,forest,,,"462492.891"
83790,forest,,,"6056.38496"
83971,forest,,,"4750014.10"
83972,forest,,,"1541773.00"
84056,forest,,,"557893.188"
84081,forest,,,"2280992.44"
84409,forest,,,"138655.484"
84413,forest,,,"277343.287"
84437,forest,,,"2897966.86"
84463,forest,,,"3572751.27"
84465,forest,,,"1156301.56"
84477,forest,,,"1767703.12"
84482,forest,,,"727548.029"
84493,forest,,,"703499.659"
84494,forest,,,"635160.146"
84495,forest,,,"603523.317"
84748,perm,,,"12.2907007"
84760,perm,,,"135.207957"
84761,perm,,,"756.141308"
84762,perm,,,"3.52653601"
86113,perm,,,"342.112669"
86124,perm,,,"57.6135188"
86177,perm,,,"0.76443900"
86183,perm,,,"179.783718"
86184,perm,,,"244.711575"
86186,perm,,,"29.7891052"
86190,perm,,,"76.1986145"
86310,perm,,,"8.78819837"
86629,perm,,,"28.5618928"
86643,perm,,,"15.6608567"
86980,perm,,,"7.59594953"
87106,perm,,,"86.8631219"
87108,perm,,,"496.460896"
87124,perm,,,"0.05729249"
87147,perm,,,"412.584010"
87188,perm,,,"13.0893582"
