fid,class,natura_cod,status,area,region
141618,natura2000,6280*,II,3452.96791,Hiiu
141620,natura2000,9070,III,22337.2174,Hiiu
141621,natura2000,9070,III,46794.9238,Hiiu
141673,natura2000,5130,III,4382.61593,Hiiu
141680,natura2000,9070,III,2345.41333,Hiiu
141683,natura2000,6510,III,251.410829,Hiiu
141689,natura2000,6410,III,7545.19832,Hiiu
142384,natura2000,1630*,II,22234.2969,Hiiu
142385,natura2000,1630*,II,31235.6844,Hiiu
142386,natura2000,1630*,II,11794.9665,Hiiu
142613,natura2000,6280*,II,11250.8462,Hiiu
142629,natura2000,9070,III,96589.6582,Hiiu
142644,natura2000,6280*,I,2244.8101,Hiiu
142648,natura2000,9070,III,263830.766,Hiiu
142649,natura2000,6280*,II,55859.027,Hiiu
142677,natura2000,6280*,III,24078.3863,Hiiu
142688,natura2000,9070,III,235.268803,Hiiu
142691,natura2000,9070,III,52725.3351,Hiiu
142729,natura2000,1630*,II,126996.328,Hiiu
142773,natura2000,6270*,I,6061.11213,Hiiu
142774,natura2000,5130,III,16687.1712,Hiiu
142775,natura2000,6410,II,48404.2318,Hiiu
142776,natura2000,6210,II,5850.08424,Hiiu
142828,natura2000,1630*,III,4286.53039,Hiiu
142830,natura2000,1630*,III,3190.00799,Hiiu
142831,natura2000,6270*,I,13193.1561,Hiiu
142832,natura2000,6280*,III,99321.8532,Hiiu
142833,natura2000,1630*,I,532.021342,Hiiu
142835,natura2000,5130,III,13136.942,Hiiu
142836,natura2000,1630*,III,1930.79021,Hiiu
142837,natura2000,7230,II,33013.518,Hiiu
142838,natura2000,1630*,II,109177.379,Hiiu
142840,natura2000,6280*,III,30659.8263,Hiiu
142841,natura2000,6280*,II,16433.3284,Hiiu
142842,natura2000,9070,II,2035.26413,Hiiu
142843,natura2000,9070,III,5977.42284,Hiiu
142848,natura2000,9070,II,243963.059,Hiiu
142920,natura2000,6270*,II,1892.09361,Hiiu
142921,natura2000,1630*,II,293572.038,Hiiu
142922,natura2000,5130,III,128084.673,Hiiu
142923,natura2000,5130,III,211473.0,Hiiu
142928,natura2000,1630*,II,65932.8174,Hiiu
142929,natura2000,6270*,I,37503.093,Hiiu
142930,natura2000,6280*,I,87547.1586,Hiiu
142933,natura2000,1630*,II,59085.2282,Hiiu
142934,natura2000,1630*,III,20000.4747,Hiiu
142935,natura2000,9070,III,32191.9429,Hiiu
142954,natura2000,6280*,III,638518.602,Hiiu
142999,natura2000,6270*,III,4499.0975,Hiiu
143027,natura2000,9070,II,46710.8373,Hiiu
143042,natura2000,6280*,III,88862.9411,Hiiu
143313,natura2000,1630*,II,1463.55955,Hiiu
143317,natura2000,1630*,I,2006.44931,Hiiu
143320,natura2000,6270*,II,26007.7299,Hiiu
143325,natura2000,1630*,III,12822.5259,Hiiu
143329,natura2000,6210*,II,270229.71,Hiiu
143331,natura2000,1630*,I,1127313.11,Hiiu
143335,natura2000,9070,II,2466.07176,Hiiu
143336,natura2000,1630*,III,46135.6011,Hiiu
143337,natura2000,5130,III,11481.4605,Hiiu
143339,natura2000,1630*,I,4209.33408,Hiiu
143340,natura2000,1630*,III,63017.7293,Hiiu
143342,natura2000,6210*,III,82511.0366,Hiiu
143435,natura2000,6280*,III,858843.777,Hiiu
143463,natura2000,6280*,II,289086.393,Hiiu
143465,natura2000,6280*,III,2008.59346,Hiiu
143469,natura2000,1630*,III,112398.779,Hiiu
143471,natura2000,6280*,II,18720.6544,Hiiu
143473,natura2000,1630*,I,1158851.51,Hiiu
143474,natura2000,6280*,II,121.961568,Hiiu
143475,natura2000,6280*,III,21142.7015,Hiiu
143477,natura2000,6280*,I,675847.845,Hiiu
143482,natura2000,6280*,III,548186.644,Hiiu
143483,natura2000,6280*,III,43444.5193,Hiiu
143509,natura2000,6270*,III,9531.74734,Hiiu
143513,natura2000,9070,II,10775.6683,Hiiu
143514,natura2000,1630*,I,351001.484,Hiiu
143535,natura2000,6280*,I,343230.628,Hiiu
100733,forest,,,1286.22966,Ida-Viru
100806,forest,,,536.117891,Ida-Viru
100846,forest,,,12072.9856,Ida-Viru
101223,forest,,,2558.07361,Ida-Viru
101637,forest,,,4336.08207,Ida-Viru
101970,forest,,,32.8996158,Ida-Viru
102152,forest,,,1681.5188,Ida-Viru
102165,forest,,,38212.7815,Ida-Viru
102588,forest,,,778.965133,Ida-Viru
102951,forest,,,544675.673,Ida-Viru
103035,forest,,,136.222766,Ida-Viru
103484,forest,,,106.574512,Ida-Viru
103522,forest,,,3979.96767,Ida-Viru
103924,forest,,,1735.9002,Ida-Viru
103932,forest,,,180.985997,Ida-Viru
104142,forest,,,774.733579,Ida-Viru
104187,forest,,,2903.82772,Ida-Viru
104880,forest,,,392420.81,Ida-Viru
104888,forest,,,1511.76165,Ida-Viru
104901,forest,,,106372.141,Ida-Viru
106669,forest,,,540.372747,Ida-Viru
106832,forest,,,5.65912906,Ida-Viru
107114,forest,,,241969.03,Ida-Viru
107333,forest,,,1064353.81,Ida-Viru
107895,forest,,,5263.46078,Ida-Viru
107902,forest,,,2813.74538,Ida-Viru
108323,forest,,,345761.695,Ida-Viru
108581,forest,,,26832.9225,Ida-Viru
108764,forest,,,3438648.85,Ida-Viru
109087,forest,,,885919.852,Ida-Viru
109300,forest,,,1848.11013,Ida-Viru
109377,forest,,,491848.839,Ida-Viru
109526,forest,,,105955.803,Ida-Viru
109727,forest,,,4.94764533,Ida-Viru
109763,forest,,,1586.41757,Ida-Viru
109938,forest,,,13456.09,Ida-Viru
110003,forest,,,236858.666,Ida-Viru
110057,forest,,,192.991669,Ida-Viru
110326,forest,,,2.57240339,Ida-Viru
110497,forest,,,58.4326402,Ida-Viru
111178,forest,,,905.045105,Ida-Viru
111198,forest,,,740.613493,Ida-Viru
111265,forest,,,43906.1692,Ida-Viru
111710,forest,,,383532.774,Ida-Viru
112267,forest,,,218429.891,Ida-Viru
112337,forest,,,13.2355047,Ida-Viru
113162,forest,,,1797.07772,Ida-Viru
113254,forest,,,69.6350468,Ida-Viru
113264,forest,,,386862.732,Ida-Viru
113531,forest,,,614.643582,Ida-Viru
113662,forest,,,1725.70718,Ida-Viru
114023,forest,,,1411144.84,Ida-Viru
114024,forest,,,93679.2899,Ida-Viru
114025,forest,,,1239485.1,Ida-Viru
114087,forest,,,593483.063,Ida-Viru
114403,forest,,,108155.031,Ida-Viru
114409,forest,,,1911788.8,Ida-Viru
114417,forest,,,3216.32797,Ida-Viru
114862,forest,,,32929.8052,Ida-Viru
114882,forest,,,278892.288,Ida-Viru
115081,forest,,,2551596.17,Ida-Viru
115505,forest,,,5.78233624,Ida-Viru
115506,forest,,,513185.885,Ida-Viru
115611,forest,,,153896.601,Ida-Viru
115789,forest,,,25661.787,Ida-Viru
115913,forest,,,1086217.35,Ida-Viru
115916,forest,,,1558812.1,Ida-Viru
115920,forest,,,720452.669,Ida-Viru
115926,forest,,,503840.841,Ida-Viru
116460,perm,,,53.4195515,Ida-Viru
117441,perm,,,364.845714,Ida-Viru
119740,perm,,,0.11526718,Ida-Viru
119767,perm,,,9.02541009,Ida-Viru
119907,perm,,,35.1801467,Ida-Viru
120121,natura2000,9050,III,161220.716,Ida-Viru
120122,natura2000,9050,III,20444.4864,Ida-Viru
120133,natura2000,1210,I,18752.4921,Ida-Viru
120233,natura2000,2180,I,672298.495,Ida-Viru
120235,natura2000,6270*,III,259.075229,Ida-Viru
120237,natura2000,6280*,III,7152.43615,Ida-Viru
120238,natura2000,6270*,III,0.87140965,Ida-Viru
120239,natura2000,6270*,III,0.17186575,Ida-Viru
120240,natura2000,6270*,III,2581.50951,Ida-Viru
120242,natura2000,91D0*,III,46235.4494,Ida-Viru
120243,natura2000,91D0*,III,39015.0869,Ida-Viru
120690,natura2000,6510,III,123.876073,Ida-Viru
120702,natura2000,6270*,III,139.688353,Ida-Viru
120703,natura2000,6270*,III,771.747738,Ida-Viru
120725,natura2000,6210*,III,301.14653,Ida-Viru
120726,natura2000,6210*,III,542.852943,Ida-Viru
120729,natura2000,6510,III,1545.2456,Ida-Viru
120746,natura2000,6270*,III,497.455337,Ida-Viru
121861,natura2000,9080*,I,30006.2117,Ida-Viru
121890,natura2000,9020*,I,1065789.93,Ida-Viru
121928,natura2000,6270*,III,20544.5127,Ida-Viru
121931,natura2000,6270*,III,1943.56545,Ida-Viru
121933,natura2000,6270*,III,1.00649719,Ida-Viru
121934,natura2000,6270*,III,15277.3277,Ida-Viru
122049,natura2000,8210,I,2251.07337,Ida-Viru
122056,natura2000,9020*,III,3303.31238,Ida-Viru
130286,natura2000,91D0,C,743319.989,Ida-Viru
130289,natura2000,9080,C,7851.65489,Ida-Viru
130290,natura2000,-,C,21403.6825,Ida-Viru
130291,natura2000,-,C,82810.381,Ida-Viru
130292,natura2000,9080,B,107267.9,Ida-Viru
130293,natura2000,9080,B,58790.1774,Ida-Viru
130294,natura2000,9020,B,24236.9077,Ida-Viru
130295,natura2000,9080,A,58431.3697,Ida-Viru
130296,natura2000,9080,B,106649.334,Ida-Viru
130297,natura2000,9050,A,60559.4528,Ida-Viru
130298,natura2000,9020,B,202960.849,Ida-Viru
130299,natura2000,9020,A,52603.1209,Ida-Viru
130300,natura2000,9080,C,60562.2507,Ida-Viru
130301,natura2000,9050,C,39639.7893,Ida-Viru
130302,natura2000,9020,B,4721.0047,Ida-Viru
130303,natura2000,9050,B,4818.3794,Ida-Viru
130339,natura2000,9180,C,32853.059,Ida-Viru
130340,natura2000,-,D,38707.4488,Ida-Viru
131106,natura2000,2190/9080,C,2271.55566,Ida-Viru
131107,natura2000,2190,C,10549.1725,Ida-Viru
131109,natura2000,2190,C,11480.6249,Ida-Viru
131110,natura2000,2190,C,11164.751,Ida-Viru
131111,natura2000,2190,C,4689.30579,Ida-Viru
132568,natura2000,6210,,14994.7705,Ida-Viru
132569,natura2000,6510,,7301.51868,Ida-Viru
132615,natura2000,"6270, 7230",,12554.0189,Ida-Viru
132624,natura2000,6270,,18663.9003,Ida-Viru
132627,natura2000,6270,,39324.2756,Ida-Viru
132656,natura2000,6280,,105581.006,Ida-Viru
132657,natura2000,6270,,34384.8956,Ida-Viru
132658,natura2000,,,16711.6102,Ida-Viru
132659,natura2000,6270,,10461.9421,Ida-Viru
132660,natura2000,6270,,33391.835,Ida-Viru
132661,natura2000,6270,,2712.02951,Ida-Viru
132676,natura2000,6270,,5619.73433,Ida-Viru
132935,natura2000,6270*,III,9712.22911,Ida-Viru
100752,forest,,,0.71146353,Laane-Viru
101003,forest,,,618.965402,Laane-Viru
101028,forest,,,77.014183,Laane-Viru
101805,forest,,,3230.44201,Laane-Viru
102365,forest,,,60.8833839,Laane-Viru
102775,forest,,,96508.269,Laane-Viru
102872,forest,,,1396354.24,Laane-Viru
103643,forest,,,27.5691366,Laane-Viru
103957,forest,,,57.8474097,Laane-Viru
103990,forest,,,1206.87285,Laane-Viru
104329,forest,,,65915.1977,Laane-Viru
104372,forest,,,14.178818,Laane-Viru
104475,forest,,,69.0132089,Laane-Viru
104485,forest,,,56.9808702,Laane-Viru
104528,forest,,,18871.079,Laane-Viru
104793,forest,,,2389.20949,Laane-Viru
104928,forest,,,7937.59185,Laane-Viru
105227,forest,,,1569.05897,Laane-Viru
105258,forest,,,144.128756,Laane-Viru
105379,forest,,,2198.59063,Laane-Viru
106279,forest,,,78.8049621,Laane-Viru
106947,forest,,,40.0395336,Laane-Viru
107196,forest,,,14.7114543,Laane-Viru
107248,forest,,,398.421018,Laane-Viru
107460,forest,,,1678.29616,Laane-Viru
107486,forest,,,375.067835,Laane-Viru
107819,forest,,,4974.01333,Laane-Viru
108139,forest,,,0.05388014,Laane-Viru
108369,forest,,,2854.57097,Laane-Viru
108449,forest,,,40.8740495,Laane-Viru
108543,forest,,,2759392.02,Laane-Viru
108556,forest,,,73.9909059,Laane-Viru
108765,forest,,,89.9437994,Laane-Viru
109453,forest,,,1383.42653,Laane-Viru
109479,forest,,,41.797875,Laane-Viru
109521,forest,,,147676.561,Laane-Viru
109668,forest,,,4040857.34,Laane-Viru
109669,forest,,,2670815.9,Laane-Viru
109670,forest,,,126658.676,Laane-Viru
109747,forest,,,62975.7686,Laane-Viru
109851,forest,,,204.059387,Laane-Viru
109862,forest,,,19.3549115,Laane-Viru
109901,forest,,,5373791.75,Laane-Viru
110129,forest,,,2352694.2,Laane-Viru
110857,forest,,,13.9581678,Laane-Viru
111123,forest,,,50546.9208,Laane-Viru
111220,forest,,,416.348154,Laane-Viru
111263,forest,,,46.2602165,Laane-Viru
111350,forest,,,281.444848,Laane-Viru
111465,forest,,,1114973.23,Laane-Viru
111503,forest,,,49.552785,Laane-Viru
111610,forest,,,18137.5676,Laane-Viru
111658,forest,,,81.201819,Laane-Viru
111680,forest,,,1549.75594,Laane-Viru
111723,forest,,,950.425181,Laane-Viru
111816,forest,,,266.685049,Laane-Viru
111829,forest,,,65115.4931,Laane-Viru
111897,forest,,,4611.48975,Laane-Viru
111923,forest,,,118.780384,Laane-Viru
112028,forest,,,265206.29,Laane-Viru
112051,forest,,,3210.34102,Laane-Viru
112094,forest,,,33.5688574,Laane-Viru
112522,forest,,,1199737.64,Laane-Viru
112577,forest,,,141207.423,Laane-Viru
112953,forest,,,745.531512,Laane-Viru
113267,forest,,,2044.85566,Laane-Viru
113567,forest,,,1066.73479,Laane-Viru
113776,forest,,,1817.21404,Laane-Viru
113844,forest,,,390285.955,Laane-Viru
113970,forest,,,49.8150445,Laane-Viru
113979,forest,,,255144.375,Laane-Viru
114037,forest,,,55634.4183,Laane-Viru
114187,forest,,,482953.748,Laane-Viru
114258,forest,,,2093362.73,Laane-Viru
114297,forest,,,831.40508,Laane-Viru
114319,forest,,,63087.9199,Laane-Viru
114320,forest,,,5788448.6,Laane-Viru
114382,forest,,,68246.9512,Laane-Viru
114429,forest,,,165.511786,Laane-Viru
114436,forest,,,800.454811,Laane-Viru
114528,forest,,,764.149604,Laane-Viru
114568,forest,,,2940883.08,Laane-Viru
114628,forest,,,111774.745,Laane-Viru
114658,forest,,,2395.06279,Laane-Viru
114664,forest,,,6716441.8,Laane-Viru
114666,forest,,,12263.6418,Laane-Viru
114670,forest,,,21780.2299,Laane-Viru
114673,forest,,,60197.6268,Laane-Viru
114685,forest,,,2073.34035,Laane-Viru
114689,forest,,,147.566425,Laane-Viru
114692,forest,,,2623.18629,Laane-Viru
114694,forest,,,150.044473,Laane-Viru
114709,forest,,,7194187.93,Laane-Viru
114710,forest,,,142.169241,Laane-Viru
114719,forest,,,1849.19524,Laane-Viru
114737,forest,,,9093.43689,Laane-Viru
114800,forest,,,3358100.33,Laane-Viru
114879,forest,,,470.539826,Laane-Viru
114901,forest,,,226727.049,Laane-Viru
115108,forest,,,331541.707,Laane-Viru
115128,forest,,,31050.2643,Laane-Viru
115180,forest,,,664775.081,Laane-Viru
115245,forest,,,130505.355,Laane-Viru
115252,forest,,,176361.536,Laane-Viru
115280,forest,,,5405993.13,Laane-Viru
115294,forest,,,871096.731,Laane-Viru
115326,forest,,,4320058.57,Laane-Viru
115366,forest,,,29651.5484,Laane-Viru
115374,forest,,,6910.40542,Laane-Viru
115376,forest,,,2909.89808,Laane-Viru
115498,forest,,,43.3658382,Laane-Viru
115563,forest,,,200.766044,Laane-Viru
115585,forest,,,1725439.41,Laane-Viru
115796,forest,,,131.851925,Laane-Viru
115848,forest,,,84182.5094,Laane-Viru
115901,forest,,,3050235.46,Laane-Viru
115925,forest,,,178036.539,Laane-Viru
116191,perm,,,111.751306,Laane-Viru
116247,perm,,,88.7531402,Laane-Viru
116380,perm,,,53.0356361,Laane-Viru
116494,perm,,,36.59797,Laane-Viru
116592,perm,,,0.41102034,Laane-Viru
116618,perm,,,244.512262,Laane-Viru
116624,perm,,,318.841966,Laane-Viru
116801,perm,,,177.061675,Laane-Viru
117323,perm,,,178.062708,Laane-Viru
117402,perm,,,89.7682664,Laane-Viru
117413,perm,,,88.3239821,Laane-Viru
117614,perm,,,0.53392731,Laane-Viru
117970,perm,,,0.00336223,Laane-Viru
117979,perm,,,93.748516,Laane-Viru
118062,perm,,,43.2700968,Laane-Viru
118108,perm,,,324.87675,Laane-Viru
118284,perm,,,11.9107082,Laane-Viru
118361,perm,,,436.100682,Laane-Viru
118400,perm,,,48.3190684,Laane-Viru
118405,perm,,,166.03721,Laane-Viru
118683,perm,,,174.933665,Laane-Viru
118692,perm,,,5.95646975,Laane-Viru
118693,perm,,,74.7217047,Laane-Viru
118797,perm,,,31.4390916,Laane-Viru
118814,perm,,,36.6613261,Laane-Viru
119177,perm,,,176.844281,Laane-Viru
119428,perm,,,37.1299218,Laane-Viru
119742,perm,,,15.2546854,Laane-Viru
119746,perm,,,93.2529643,Laane-Viru
119993,natura2000,2140*,II,640.785951,Laane-Viru
119996,natura2000,91D0*,I,15482.7415,Laane-Viru
119997,natura2000,91D0*,I,5888.90152,Laane-Viru
119998,natura2000,91D0*,I,40720.7539,Laane-Viru
119999,natura2000,91D0*,I,4527.25817,Laane-Viru
120004,natura2000,6210*,III,2802.66331,Laane-Viru
120010,natura2000,91D0*,I,23615.3685,Laane-Viru
120011,natura2000,91D0*,I,5621.11446,Laane-Viru
120013,natura2000,91D0*,I,3894.72148,Laane-Viru
120014,natura2000,91D0*,I,2674.37796,Laane-Viru
120027,natura2000,9080*,III,0.04445549,Laane-Viru
120028,natura2000,9080*,III,12333.3062,Laane-Viru
120034,natura2000,9080*,I,14866.2716,Laane-Viru
120035,natura2000,9080*,I,1997.80535,Laane-Viru
120036,natura2000,9080*,I,1440.16704,Laane-Viru
120037,natura2000,7230,III,1063.67788,Laane-Viru
120078,natura2000,7110*,I,7050.69087,Laane-Viru
120125,natura2000,9010*,I,241.291062,Laane-Viru
120127,natura2000,9010*,I,4813.21361,Laane-Viru
120128,natura2000,9010*,I,2.12267265,Laane-Viru
120250,natura2000,6270*,III,1814.63932,Laane-Viru
120251,natura2000,91D0*,I,177342.034,Laane-Viru
120252,natura2000,91D0*,I,528107.144,Laane-Viru
120264,natura2000,1640,I,2851.09712,Laane-Viru
120292,natura2000,7120,III,753.749991,Laane-Viru
120293,natura2000,7120,III,12146.7141,Laane-Viru
120294,natura2000,9010*,III,38.1619859,Laane-Viru
120295,natura2000,91E0*,III,5465.78428,Laane-Viru
120296,natura2000,9080*,III,1370.77103,Laane-Viru
120297,natura2000,9080*,III,537.069036,Laane-Viru
120779,natura2000,5130,III,12014.2872,Laane-Viru
120780,natura2000,5130,III,914.584186,Laane-Viru
120787,natura2000,6270*,III,3306.66909,Laane-Viru
120788,natura2000,6270*,III,4097.29727,Laane-Viru
120789,natura2000,6270*,III,324.290586,Laane-Viru
120790,natura2000,6270*,III,1729.85237,Laane-Viru
120791,natura2000,6270*,III,125.957701,Laane-Viru
120795,natura2000,9010*,I,29.5072158,Laane-Viru
120796,natura2000,9010*,I,84.768628,Laane-Viru
120797,natura2000,9010*,I,53071.3634,Laane-Viru
120801,natura2000,9010*,I,6593.93867,Laane-Viru
120803,natura2000,6270*,III,37092.7839,Laane-Viru
120807,natura2000,6270*,III,25.2748325,Laane-Viru
120808,natura2000,6270*,III,10322.3655,Laane-Viru
120824,natura2000,9010*,I,180370.019,Laane-Viru
120825,natura2000,9010*,I,15805.6754,Laane-Viru
120826,natura2000,9010*,I,61329.364,Laane-Viru
120829,natura2000,9080*,II,73348.0686,Laane-Viru
120832,natura2000,9080*,II,1398.16281,Laane-Viru
120841,natura2000,3260,I,1904.98726,Laane-Viru
120842,natura2000,3260,I,6891.65102,Laane-Viru
120875,natura2000,1630*,III,467.662142,Laane-Viru
120891,natura2000,9010*,I,2021.60661,Laane-Viru
120892,natura2000,9010*,I,5175.0933,Laane-Viru
120901,natura2000,9010*,I,4777.10755,Laane-Viru
120914,natura2000,9010*,I,2544.86917,Laane-Viru
120916,natura2000,9010*,I,18065.1177,Laane-Viru
120917,natura2000,9010*,I,5998.05993,Laane-Viru
120918,natura2000,9010*,I,15732.6989,Laane-Viru
120919,natura2000,9010*,I,5924.3443,Laane-Viru
120922,natura2000,9010*,I,9675.70915,Laane-Viru
120923,natura2000,9010*,I,5731.78283,Laane-Viru
120924,natura2000,9010*,I,23953.6844,Laane-Viru
120925,natura2000,9010*,I,13258.9307,Laane-Viru
120926,natura2000,9010*,I,20595.6791,Laane-Viru
120928,natura2000,9010*,I,2190.13957,Laane-Viru
120933,natura2000,9010*,I,17497.0308,Laane-Viru
120934,natura2000,9010*,I,8005.08464,Laane-Viru
120935,natura2000,9010*,I,2208.90126,Laane-Viru
120936,natura2000,9010*,I,5320.15227,Laane-Viru
120937,natura2000,9010*,I,11765.8473,Laane-Viru
120938,natura2000,9010*,I,35437.9722,Laane-Viru
120939,natura2000,9010*,I,9522.82215,Laane-Viru
120940,natura2000,9010*,I,33879.7178,Laane-Viru
120941,natura2000,9010*,I,29539.912,Laane-Viru
120942,natura2000,9010*,I,5156.56708,Laane-Viru
120943,natura2000,9010*,I,2556.59177,Laane-Viru
120944,natura2000,9010*,I,27444.3037,Laane-Viru
120945,natura2000,9010*,I,92744.5106,Laane-Viru
120949,natura2000,9010*,I,11160.7119,Laane-Viru
120950,natura2000,9010*,I,9099.83804,Laane-Viru
120951,natura2000,9010*,I,8626.89738,Laane-Viru
120952,natura2000,9010*,I,35418.2655,Laane-Viru
120953,natura2000,9010*,I,5326.72247,Laane-Viru
120954,natura2000,9010*,I,32269.6275,Laane-Viru
120989,natura2000,9010*,I,6152.46137,Laane-Viru
120990,natura2000,9010*,I,15240.4954,Laane-Viru
120991,natura2000,9010*,I,911.915925,Laane-Viru
120992,natura2000,9010*,I,2749.27878,Laane-Viru
120993,natura2000,9010*,I,26762.8586,Laane-Viru
120994,natura2000,9010*,I,8919.57246,Laane-Viru
120995,natura2000,9010*,I,2624.81175,Laane-Viru
120996,natura2000,9010*,I,4065.97749,Laane-Viru
120997,natura2000,9010*,I,1382.9691,Laane-Viru
121003,natura2000,9010*,I,205.062763,Laane-Viru
121020,natura2000,9010*,I,29526.7301,Laane-Viru
121021,natura2000,9010*,I,1691.81557,Laane-Viru
121022,natura2000,9010*,I,11177.1114,Laane-Viru
121023,natura2000,9010*,I,7904.70884,Laane-Viru
121024,natura2000,9010*,I,7128.40844,Laane-Viru
121025,natura2000,9010*,I,16828.1999,Laane-Viru
121026,natura2000,9010*,I,7791.79578,Laane-Viru
121027,natura2000,9010*,I,31233.7767,Laane-Viru
121028,natura2000,9010*,I,6408.92848,Laane-Viru
121037,natura2000,9010*,I,0.29698545,Laane-Viru
121040,natura2000,9010*,I,2331.37558,Laane-Viru
121041,natura2000,9010*,I,5745.458,Laane-Viru
121042,natura2000,9010*,I,2734.9371,Laane-Viru
121070,natura2000,9010*,I,49004.7821,Laane-Viru
121072,natura2000,9010*,I,16403.1568,Laane-Viru
121073,natura2000,9010*,I,22611.4657,Laane-Viru
121080,natura2000,9010*,I,6265.41977,Laane-Viru
121081,natura2000,9010*,I,55418.7725,Laane-Viru
121082,natura2000,9010*,I,66.9021683,Laane-Viru
121083,natura2000,9010*,I,1.96993593,Laane-Viru
121086,natura2000,9010*,I,0.00305024,Laane-Viru
121087,natura2000,9010*,I,0.69749685,Laane-Viru
121089,natura2000,9010*,I,4737.23956,Laane-Viru
121093,natura2000,9010*,I,29.9886062,Laane-Viru
121096,natura2000,9010*,I,5159.5924,Laane-Viru
121097,natura2000,9010*,I,14831.8696,Laane-Viru
121111,natura2000,9010*,I,10449.7568,Laane-Viru
121112,natura2000,9010*,I,14556.3396,Laane-Viru
121113,natura2000,9010*,I,2853.85505,Laane-Viru
121114,natura2000,9010*,I,1536.50948,Laane-Viru
121115,natura2000,9010*,I,3383.98268,Laane-Viru
121116,natura2000,9010*,I,5949.59369,Laane-Viru
121117,natura2000,9010*,I,39027.1451,Laane-Viru
121118,natura2000,9010*,I,23612.9659,Laane-Viru
121119,natura2000,9010*,I,1795.21881,Laane-Viru
121120,natura2000,9010*,I,4.75478129,Laane-Viru
121125,natura2000,9010*,III,7759.044,Laane-Viru
121127,natura2000,9010*,III,15856.5335,Laane-Viru
121128,natura2000,9010*,III,27979.2674,Laane-Viru
121132,natura2000,9010*,III,14660.8192,Laane-Viru
121133,natura2000,9010*,III,24906.3974,Laane-Viru
121134,natura2000,9010*,III,5496.42194,Laane-Viru
121135,natura2000,9010*,III,3989.27956,Laane-Viru
121136,natura2000,9010*,III,4722.64327,Laane-Viru
121137,natura2000,9010*,III,6669.46231,Laane-Viru
121138,natura2000,9010*,III,20369.2369,Laane-Viru
121139,natura2000,9010*,III,9318.70664,Laane-Viru
121140,natura2000,9010*,I,27.7900682,Laane-Viru
121141,natura2000,9010*,I,13.4072949,Laane-Viru
121147,natura2000,9010*,I,8.94579965,Laane-Viru
121151,natura2000,9010*,I,14338.8789,Laane-Viru
121152,natura2000,9010*,I,15106.9816,Laane-Viru
121153,natura2000,9010*,I,1899.85401,Laane-Viru
121154,natura2000,9010*,I,9101.16572,Laane-Viru
121155,natura2000,9010*,I,22981.9104,Laane-Viru
121156,natura2000,9010*,I,12272.9882,Laane-Viru
121158,natura2000,9010*,I,8295.56786,Laane-Viru
121159,natura2000,9010*,I,13238.6446,Laane-Viru
121160,natura2000,9010*,I,25773.58,Laane-Viru
121161,natura2000,9010*,I,11797.5465,Laane-Viru
121162,natura2000,9010*,I,26723.8534,Laane-Viru
121163,natura2000,9010*,I,62930.6956,Laane-Viru
121164,natura2000,9010*,I,34220.7602,Laane-Viru
121166,natura2000,9010*,I,836.063053,Laane-Viru
121168,natura2000,9010*,I,32281.8324,Laane-Viru
121172,natura2000,9010*,I,4.03300507,Laane-Viru
121174,natura2000,9010*,I,26453.3324,Laane-Viru
121175,natura2000,9010*,I,3777.34473,Laane-Viru
121176,natura2000,9010*,I,5263.63166,Laane-Viru
121181,natura2000,9010*,III,8505.65425,Laane-Viru
121182,natura2000,9010*,I,501.776708,Laane-Viru
121183,natura2000,9010*,I,9078.2999,Laane-Viru
121184,natura2000,9010*,I,8971.11635,Laane-Viru
121185,natura2000,9010*,I,7182.10884,Laane-Viru
121186,natura2000,9010*,I,12908.7977,Laane-Viru
121187,natura2000,9010*,I,17697.0735,Laane-Viru
121203,natura2000,9010*,I,0.63926421,Laane-Viru
121204,natura2000,9010*,I,6294.41044,Laane-Viru
121205,natura2000,9010*,I,25830.6458,Laane-Viru
121220,natura2000,9010*,I,1557.09578,Laane-Viru
121226,natura2000,9010*,I,22361.0454,Laane-Viru
121230,natura2000,9010*,III,7170.35369,Laane-Viru
121231,natura2000,9010*,III,16722.2425,Laane-Viru
121232,natura2000,9010*,III,8494.03786,Laane-Viru
121233,natura2000,9010*,III,13017.2126,Laane-Viru
121234,natura2000,9010*,III,4820.06777,Laane-Viru
121235,natura2000,9010*,III,4065.21806,Laane-Viru
121262,natura2000,9010*,I,29692.097,Laane-Viru
121263,natura2000,9010*,I,5441.44118,Laane-Viru
121264,natura2000,9010*,I,10435.8359,Laane-Viru
121265,natura2000,9010*,I,26083.287,Laane-Viru
121268,natura2000,9010*,I,9553.4285,Laane-Viru
121272,natura2000,9010*,I,1643.8615,Laane-Viru
121274,natura2000,9010*,I,9161.13436,Laane-Viru
121275,natura2000,9010*,I,18002.3911,Laane-Viru
121276,natura2000,9010*,I,9127.88403,Laane-Viru
121277,natura2000,9010*,I,13868.9032,Laane-Viru
121278,natura2000,9010*,I,19125.5389,Laane-Viru
121281,natura2000,9010*,I,11918.4171,Laane-Viru
121282,natura2000,9010*,I,17.0754069,Laane-Viru
121283,natura2000,9010*,I,16560.5595,Laane-Viru
121286,natura2000,9010*,I,67856.5982,Laane-Viru
121297,natura2000,9010*,I,34863.0243,Laane-Viru
121300,natura2000,9010*,I,7264.82366,Laane-Viru
121301,natura2000,9010*,I,38480.5484,Laane-Viru
